Pokemon,X,Y,Z
Kadabra,1398,1610,7
Magby,424,1611,7
Abra,1445,1611,7
Exeggcute,1629,1611,7
Magby,416,1612,7
Vulpix,539,1612,7
Exeggcute,1567,1612,7
Exeggutor,1607,1612,7
Exeggutor,1615,1612,7
Magby,432,1613,7
Abra,1416,1613,7
Abra,1422,1613,7
Abra,1439,1613,7
Hypno,1470,1613,7
Exeggcute,1578,1613,7
Exeggutor,1583,1613,7
Exeggutor,1594,1613,7
Exeggutor,1624,1613,7
Magby,407,1614,7
Charmander,443,1614,7
Charmander,453,1614,7
Charmander,462,1614,7
Vulpix,542,1614,7
Hypno,1459,1615,7
Abra,1481,1615,7
Magby,483,1616,7
Drowzee,1496,1616,7
Drowzee,1538,1616,7
Exeggutor,1605,1616,7
Exeggutor,1618,1616,7
Vulpix,544,1617,7
Abra,1433,1617,7
Drowzee,1462,1617,7
Drowzee,1468,1617,7
Abra,1486,1617,7
Hypno,1544,1617,7
Exeggcute,1559,1617,7
Charmander,458,1618,7
Drowzee,1503,1618,7
Hypno,1523,1618,7
Charmander,439,1619,7
Charmander,447,1619,7
Charmander,472,1619,7
Abra,1446,1619,7
Hypno,1512,1619,7
Exeggutor,1590,1619,7
Exeggutor,1597,1619,7
Exeggutor,1626,1619,7
Charmander,453,1620,7
Abra,1421,1620,7
Abra,1427,1620,7
Abra,1439,1620,7
Exeggcute,1574,1620,7
Exeggutor,1634,1620,7
Charmander,466,1621,7
Hypno,1510,1621,7
Hypno,1519,1621,7
Hypno,1529,1621,7
Hypno,1548,1621,7
Magmar,358,1622,7
Exeggcute,1562,1622,7
Abra,1433,1623,7
Abra,1451,1624,7
Abra,1457,1624,7
Abra,1483,1624,7
Abra,1489,1624,7
Magby,364,1625,7
Charmander,438,1625,7
Abra,1407,1625,7
Abra,1425,1625,7
Abra,1467,1625,7
Abra,1477,1625,7
Exeggutor,1622,1625,7
Exeggutor,1630,1625,7
Hypno,1526,1626,7
Drowzee,1540,1626,7
Exeggcute,1570,1626,7
Exeggutor,1589,1626,7
Magmar,352,1627,7
Charmander,469,1627,7
Abra,1442,1627,7
Hypno,1515,1627,7
Magmar,363,1628,7
Charmander,477,1628,7
Kadabra,1402,1628,7
Drowzee,1497,1628,7
Exeggutor,1583,1628,7
Exeggutor,1595,1628,7
Charmander,442,1629,7
Abra,1458,1629,7
Abra,1475,1629,7
Abra,1485,1629,7
Exeggcute,1563,1629,7
Magmar,345,1630,7
Magmar,372,1630,7
Abra,1448,1630,7
Abra,1467,1630,7
Drowzee,1547,1630,7
Exeggutor,1626,1630,7
Magby,348,1631,7
Magmar,382,1631,7
Magby,388,1631,7
Magmar,397,1631,7
Hypno,1511,1631,7
Abra,1397,1633,7
Abra,1404,1633,7
Hypno,1520,1633,7
Hypno,1529,1633,7
Drowzee,1540,1633,7
Magmar,349,1634,7
Magmar,407,1634,7
Charmander,469,1634,7
Charmander,478,1634,7
Drowzee,1503,1634,7
Hypno,1556,1634,7
Exeggcute,1568,1634,7
Exeggcute,1575,1634,7
Magmar,388,1635,7
Charmander,457,1635,7
Magby,400,1636,7
Charmander,439,1636,7
Kadabra,1454,1636,7
Drowzee,1490,1636,7
Drowzee,1547,1636,7
Exeggutor,1622,1636,7
Magmar,375,1637,7
Charmander,447,1637,7
Drowzee,1472,1637,7
Exeggutor,1590,1637,7
Magmar,416,1638,7
Charmander,465,1638,7
Abra,1417,1638,7
Abra,1459,1638,7
Exeggcute,1567,1638,7
Exeggutor,1616,1638,7
Magby,379,1639,7
Kadabra,1424,1639,7
Drowzee,1538,1639,7
Magmar,356,1640,7
Magby,362,1640,7
Magmar,368,1640,7
Magmar,408,1640,7
Kadabra,1406,1640,7
Drowzee,1499,1640,7
Exeggutor,1581,1640,7
Exeggutor,1598,1640,7
Magmar,348,1641,7
Magmar,383,1641,7
Charmander,442,1641,7
Charmander,455,1641,7
Magby,417,1642,7
Charmander,477,1642,7
Abra,1429,1642,7
Exeggutor,1611,1642,7
Exeggutor,1617,1642,7
Exeggutor,1622,1642,7
Exeggutor,1628,1642,7
Charmander,450,1643,7
Charmander,461,1643,7
Drowzee,1545,1643,7
Magby,350,1644,7
Charmander,469,1644,7
Drowzee,1516,1644,7
Exeggutor,1575,1644,7
Exeggutor,1593,1644,7
Kadabra,1442,1645,7
Exeggutor,1604,1645,7
Exeggutor,1583,1646,7
Magby,410,1647,7
Charmander,441,1647,7
Abra,1419,1647,7
Kadabra,1456,1647,7
Kadabra,1464,1647,7
Drowzee,1489,1647,7
Drowzee,1509,1647,7
Drowzee,1539,1647,7
Exeggutor,1627,1647,7
Exeggutor,1611,1648,7
Magmar,355,1649,7
Magmar,365,1649,7
Charmander,476,1649,7
Kadabra,1427,1649,7
Abra,1452,1649,7
Drowzee,1501,1649,7
Drowzee,1523,1649,7
Drowzee,1532,1649,7
Exeggutor,1594,1649,7
Magmar,419,1650,7
Charmander,466,1650,7
Exeggutor,1599,1650,7
Exeggutor,1632,1650,7
Charmander,449,1651,7
Hypno,1476,1651,7
Abra,1396,1652,7
Abra,1462,1652,7
Kadabra,1482,1652,7
Drowzee,1514,1652,7
Exeggutor,1574,1652,7
Exeggutor,1605,1652,7
Kadabra,1403,1653,7
Drowzee,1494,1653,7
Drowzee,1542,1653,7
Exeggutor,1617,1653,7
Exeggutor,1627,1653,7
Charmander,470,1654,7
Charmander,443,1655,7
Abra,1434,1655,7
Abra,1445,1655,7
Kadabra,1453,1655,7
Magby,354,1656,7
Drowzee,1519,1656,7
Drowzee,1531,1656,7
Magmar,413,1657,7
Exeggutor,1575,1657,7
Charmander,450,1658,7
Abra,1399,1658,7
Abra,1440,1658,7
Abra,1476,1658,7
Exeggutor,1613,1658,7
Exeggutor,1624,1658,7
Exeggutor,1632,1658,7
Kadabra,1458,1659,7
Drowzee,1497,1659,7
Magby,420,1660,7
Charmander,468,1660,7
Charmander,475,1660,7
Abra,1467,1660,7
Drowzee,1511,1660,7
Exeggutor,1537,1660,7
Charmander,440,1661,7
Ponyta,587,1661,7
Smoochum,986,1661,7
Abra,1421,1661,7
Abra,1451,1661,7
Magmar,358,1662,7
Smoochum,974,1662,7
Exeggutor,1619,1662,7
Smoochum,977,1663,7
Smoochum,990,1663,7
Kadabra,1410,1663,7
Exeggutor,1626,1663,7
Charmander,453,1664,7
Ponyta,580,1664,7
Abra,1463,1664,7
Exeggutor,1574,1664,7
Charmander,472,1665,7
Ponyta,594,1665,7
Abra,1391,1665,7
Kadabra,1441,1665,7
Abra,1494,1665,7
Drowzee,1502,1665,7
Magmar,413,1666,7
Charmander,464,1666,7
Smoochum,966,1666,7
Kadabra,1400,1666,7
Charmander,459,1667,7
Ponyta,574,1667,7
Smoochum,969,1667,7
Smoochum,974,1667,7
Smoochum,1009,1667,7
Kadabra,1420,1667,7
Kadabra,1432,1667,7
Kadabra,1480,1667,7
Magmar,354,1668,7
Ponyta,589,1668,7
Smoochum,992,1668,7
Smoochum,1003,1668,7
Kadabra,1412,1668,7
Exeggutor,1616,1668,7
Exeggutor,1622,1668,7
Charmander,447,1669,7
Ponyta,581,1669,7
Ponyta,597,1669,7
Smoochum,999,1669,7
Kadabra,1404,1670,7
Exeggcute,1575,1670,7
Magmar,423,1671,7
Charmander,453,1671,7
Growlithe,554,1671,7
Kadabra,1474,1671,7
Kadabra,1496,1671,7
Magby,414,1672,7
Charmander,470,1672,7
Smoochum,973,1672,7
Smoochum,1011,1672,7
Kadabra,1447,1672,7
Kadabra,1455,1672,7
Kadabra,1464,1672,7
Charmander,461,1673,7
Ponyta,578,1673,7
Ponyta,601,1673,7
Kadabra,1395,1673,7
Kadabra,1418,1673,7
Exeggutor,1624,1673,7
Magby,360,1674,7
Growlithe,559,1674,7
Smoochum,989,1674,7
Kadabra,1430,1674,7
Exeggutor,1620,1674,7
Growlithe,549,1675,7
Ponyta,608,1675,7
Smoochum,977,1675,7
Smoochum,993,1675,7
Kadabra,1401,1675,7
Exeggcute,1575,1675,7
Ponyta,581,1676,7
Ponyta,597,1676,7
Kadabra,1389,1676,7
Kadabra,1440,1676,7
Smoochum,1013,1677,7
Kadabra,1462,1677,7
Kadabra,1477,1677,7
Abra,1499,1677,7
Magmar,353,1678,7
Growlithe,540,1678,7
Ponyta,614,1678,7
Smoochum,1018,1678,7
Charmander,447,1679,7
Growlithe,546,1679,7
Growlithe,555,1679,7
Growlithe,563,1679,7
Smoochum,986,1679,7
Kadabra,1427,1679,7
Kadabra,1444,1679,7
Kadabra,1451,1679,7
Kadabra,1470,1679,7
Exeggutor,1577,1679,7
Ponyta,596,1680,7
Kadabra,1418,1680,7
Magby,361,1681,7
Ponyta,579,1681,7
Kadabra,1405,1681,7
Magmar,419,1682,7
Growlithe,533,1682,7
Ponyta,608,1682,7
Smoochum,962,1682,7
Kadabra,1496,1682,7
Magmar,382,1683,7
Magby,387,1683,7
Magmar,411,1683,7
Growlithe,539,1683,7
Kadabra,1399,1683,7
Kadabra,1436,1683,7
Growlithe,566,1684,7
Growlithe,572,1684,7
Smoochum,983,1684,7
Smoochum,1013,1684,7
Kadabra,1490,1684,7
Magmar,355,1685,7
Growlithe,507,1685,7
Ponyta,582,1685,7
Ponyta,590,1685,7
Ponyta,625,1685,7
Kadabra,1412,1685,7
Kadabra,1470,1685,7
Kadabra,1481,1685,7
Magmar,370,1686,7
Magmar,391,1686,7
Magby,402,1686,7
Magby,414,1686,7
Ponyta,614,1686,7
Ponyta,632,1686,7
Smoochum,948,1686,7
Smoochum,976,1686,7
Kadabra,1430,1686,7
Kadabra,1441,1686,7
Ponyta,620,1687,7
Smoochum,956,1688,7
Smoochum,1018,1688,7
Magmar,363,1689,7
Growlithe,502,1689,7
Growlithe,509,1689,7
Growlithe,527,1689,7
Growlithe,533,1689,7
Growlithe,569,1689,7
Ponyta,609,1689,7
Magby,372,1690,7
Magmar,377,1690,7
Magmar,414,1690,7
Growlithe,519,1690,7
Growlithe,540,1690,7
Smoochum,963,1690,7
Smoochum,975,1690,7
Smoochum,1019,1690,7
Kadabra,1421,1690,7
Kadabra,1475,1690,7
Magmar,398,1691,7
Magmar,406,1691,7
Growlithe,546,1691,7
Ponyta,585,1691,7
Smoochum,944,1691,7
Smoochum,949,1691,7
Smoochum,984,1691,7
Kadabra,1449,1691,7
Magby,389,1692,7
Ponyta,629,1692,7
Smoochum,1010,1692,7
Kadabra,1457,1692,7
Kadabra,1466,1692,7
Ponyta,581,1693,7
Growlithe,526,1694,7
Growlithe,542,1694,7
Growlithe,567,1694,7
Growlithe,573,1695,7
Smoochum,973,1695,7
Growlithe,515,1696,7
Growlithe,521,1696,7
Ponyta,602,1696,7
Ponyta,608,1696,7
Smoochum,984,1696,7
Smoochum,1012,1696,7
Smoochum,948,1697,7
Smoochum,952,1697,7
Growlithe,564,1698,7
Ponyta,587,1698,7
Ponyta,628,1698,7
Smoochum,993,1698,7
Smoochum,999,1698,7
Growlithe,556,1699,7
Ponyta,592,1699,7
Smoochum,1005,1699,7
Growlithe,546,1700,7
Seel,926,1700,7
Growlithe,573,1701,7
Ponyta,606,1701,7
Smoochum,978,1701,7
Smoochum,983,1701,7
Growlithe,519,1702,7
Ponyta,600,1702,7
Ponyta,624,1702,7
Smoochum,956,1702,7
Smoochum,967,1702,7
Growlithe,549,1703,7
Ponyta,592,1704,7
Smoochum,951,1704,7
Smoochum,998,1704,7
Rapidash,628,1705,7
Smoochum,979,1705,7
Lapras,1068,1705,7
Growlithe,572,1706,7
Growlithe,539,1707,7
Ponyta,600,1707,7
Smoochum,965,1707,7
Lapras,1076,1707,7
Growlithe,519,1708,7
Growlithe,526,1708,7
Growlithe,531,1708,7
Smoochum,960,1708,7
Smoochum,971,1708,7
Growlithe,509,1709,7
Growlithe,515,1709,7
Growlithe,544,1709,7
Growlithe,577,1709,7
Ponyta,586,1709,7
Ponyta,627,1709,7
Seel,924,1709,7
Lapras,1060,1710,7
Lapras,1068,1710,7
Lapras,1082,1710,7
Ponyta,620,1712,7
Seel,930,1712,7
Growlithe,508,1713,7
Growlithe,539,1713,7
Growlithe,570,1713,7
Growlithe,564,1714,7
Ponyta,606,1714,7
Growlithe,552,1715,7
Growlithe,575,1715,7
Growlithe,582,1715,7
Growlithe,506,1717,7
Growlithe,543,1717,7
Growlithe,559,1717,7
Ponyta,612,1717,7
Seel,937,1717,7
Lapras,1057,1717,7
Lapras,1062,1717,7
Lapras,1077,1717,7
Ponyta,621,1718,7
Growlithe,537,1719,7
Ponyta,606,1719,7
Lapras,1084,1719,7
Growlithe,582,1720,7
Growlithe,511,1721,7
Growlithe,558,1721,7
Growlithe,587,1721,7
Seel,930,1721,7
Ponyta,617,1723,7
Growlithe,535,1724,7
Growlithe,554,1724,7
Ponyta,602,1724,7
Ponyta,609,1724,7
Seel,943,1724,7
Growlithe,508,1725,7
Growlithe,593,1725,7
Lapras,1056,1725,7
Lapras,1076,1725,7
Growlithe,542,1726,7
Lapras,1083,1726,7
Growlithe,586,1727,7
Growlithe,598,1727,7
Lapras,1065,1727,7
Growlithe,514,1728,7
Growlithe,552,1728,7
Seel,954,1728,7
Growlithe,529,1729,7
Growlithe,537,1729,7
Growlithe,547,1729,7
Lapras,1054,1730,7
Lapras,1074,1730,7
Lapras,1080,1730,7
Seel,947,1731,7
Lapras,1086,1731,7
Growlithe,512,1732,7
Seel,963,1732,7
Growlithe,518,1733,7
Growlithe,524,1733,7
Seel,971,1733,7
Seel,979,1733,7
Lapras,1059,1733,7
Growlithe,531,1734,7
Growlithe,536,1735,7
Seel,941,1736,7
Seel,957,1736,7
Seel,994,1736,7
Lapras,1051,1736,7
Lapras,1080,1737,7
Shellder,985,1738,7
Seel,966,1740,7
Seel,978,1740,7
Growlithe,531,1741,7
Growlithe,536,1741,7
Seel,936,1741,7
Seel,942,1741,7
Lapras,1090,1741,7
Shellder,1001,1743,7
Lapras,1055,1743,7
Seel,961,1744,7
Lapras,1082,1744,7
Growlithe,563,1745,7
Seel,972,1745,7
Growlithe,538,1746,7
Lapras,1097,1746,7
Seel,935,1747,7
Seel,988,1747,7
Lapras,1048,1748,7
Lapras,1079,1748,7
Seel,929,1749,7
Shellder,977,1749,7
Lapras,1090,1749,7
Lapras,1105,1749,7
Growlithe,530,1750,7
Growlithe,542,1750,7
Growlithe,560,1750,7
Seel,996,1751,7
Growlithe,535,1752,7
Lapras,1112,1752,7
Growlithe,556,1753,7
Growlithe,548,1754,7
Lapras,1044,1754,7
Lapras,1073,1754,7
Lapras,1081,1754,7
Lapras,1102,1754,7
Growlithe,521,1755,7
Lapras,1051,1755,7
Growlithe,527,1756,7
Seel,978,1756,7
Shellder,987,1757,7
Lapras,1109,1758,7
Lapras,1122,1759,7
Lapras,1042,1760,7
Lapras,1080,1760,7
Seel,976,1763,7
Lapras,1074,1763,7
Lapras,1104,1763,7
Lapras,1109,1763,7
Lapras,1035,1764,7
Lapras,1039,1768,7
Lapras,1099,1768,7
Seel,984,1769,7
Lapras,1045,1769,7
Lapras,1074,1769,7
Lapras,1084,1770,7
Lapras,1026,1771,7
Lapras,1066,1771,7
Lapras,1108,1771,7
Lapras,1032,1772,7
Lapras,1079,1773,7
Lapras,1093,1774,7
Lapras,1102,1774,7
Lapras,1056,1775,7
Lapras,1072,1775,7
Lapras,1024,1778,7
Lapras,1049,1778,7
Lapras,1063,1778,7
Lapras,1029,1783,7
Lapras,1056,1783,7
Lapras,1035,1788,7
Lapras,1044,1788,7
Lapras,1028,1790,7
Lapras,1051,1790,7
Lapras,1036,1793,7
Lapras,1044,1793,7
Shellder,1000,1803,7
Shellder,1006,1811,7
Shellder,1018,1814,7
Shellder,1113,1816,7
Shellder,914,1840,7
Dratini,1246,1840,7
Shellder,904,1841,7
Shellder,928,1841,7
Shellder,957,1842,7
Dratini,1237,1842,7
Dratini,1289,1843,7
Shellder,913,1845,7
Dratini,1240,1845,7
Shellder,921,1846,7
Shellder,934,1846,7
Shellder,962,1846,7
Shellder,943,1847,7
Dratini,1248,1847,7
Shellder,950,1848,7
Dratini,1228,1848,7
Shellder,929,1849,7
Dratini,1236,1849,7
Dragonair,1283,1849,7
Dratini,1227,1852,7
Shellder,937,1853,7
Dratini,1248,1854,7
Dragonair,1290,1854,7
Dragonair,1220,1855,7
Dratini,1285,1856,7
Shellder,901,1858,7
Dratini,1228,1858,7
Dratini,1214,1859,7
Shellder,908,1861,7
Shellder,937,1861,7
Dratini,1249,1861,7
Shellder,898,1863,7
Shellder,918,1863,7
Dratini,1234,1863,7
Shellder,920,1864,7
Dratini,1259,1864,7
Shellder,888,1865,7
Shellder,910,1865,7
Dratini,1284,1865,7
Shellder,933,1866,7
Dratini,1242,1866,7
Dratini,1251,1866,7
Shellder,890,1869,7
Dratini,1273,1869,7
Shellder,895,1870,7
Shellder,925,1870,7
Dratini,1261,1870,7
Shellder,937,1871,7
Shellder,947,1871,7
Dratini,1237,1871,7
Shellder,885,1875,7
Shellder,893,1875,7
Dratini,1277,1875,7
Dragonair,1231,1876,7
Shellder,923,1878,7
Shellder,946,1878,7
Shellder,954,1879,7
Dratini,1289,1880,7
Shellder,898,1884,7
Shellder,930,1884,7
Shellder,952,1884,7
Dratini,1226,1885,7
Shellder,921,1886,7
Dratini,1283,1887,7
Dratini,1292,1887,7
Shellder,913,1888,7
Shellder,895,1889,7
Dratini,1303,1890,7
Shellder,904,1891,7
Shellder,957,1891,7
Shellder,938,1892,7
Shellder,948,1892,7
Dratini,1233,1892,7
Dratini,1296,1892,7
Dratini,1216,1893,7
Dratini,1254,1893,7
Shellder,909,1895,7
Shellder,867,1896,7
Shellder,894,1896,7
Dratini,1200,1896,7
Dratini,1278,1896,7
Shellder,941,1897,7
Dratini,1208,1897,7
Dratini,1223,1897,7
Dragonair,1262,1897,7
Shellder,900,1898,7
Shellder,933,1898,7
Shellder,954,1898,7
Dratini,1303,1898,7
Dratini,1245,1899,7
Dratini,1233,1900,7
Dratini,1272,1900,7
Dratini,1203,1902,7
Shellder,877,1903,7
Shellder,870,1904,7
Shellder,901,1904,7
Shellder,893,1905,7
Dratini,1240,1905,7
Dratini,1273,1905,7
Dratini,1306,1905,7
Shellder,908,1906,7
Dratini,1208,1907,7
Shellder,956,1908,7
Shellder,886,1909,7
Shellder,928,1909,7
Shellder,933,1909,7
Dratini,1288,1909,7
Shellder,964,1910,7
Shellder,914,1911,7
Dratini,1246,1911,7
Dratini,1299,1911,7
Dratini,1205,1913,7
Dratini,1279,1913,7
Dratini,1292,1913,7
Shellder,878,1914,7
Shellder,906,1914,7
Shellder,912,1915,7
Shellder,951,1915,7
Dratini,1261,1915,7
Dratini,1271,1915,7
Dratini,1240,1916,7
Shellder,958,1917,7
Shellder,915,1918,7
Dratini,1213,1918,7
Dratini,1293,1918,7
Dratini,1328,1918,7
Shellder,884,1919,7
Shellder,925,1919,7
Shellder,947,1919,7
Dragonair,1247,1919,7
Dratini,1241,1920,7
Dratini,1257,1923,7
Dragonair,1319,1924,7
Dratini,1328,1924,7
Dratini,1209,1925,7
Shellder,949,1926,7
Dratini,1242,1926,7
Dratini,1249,1926,7
Dratini,1300,1926,7
Dratini,1308,1926,7
Dratini,1323,1928,7
Shellder,943,1930,7
Dratini,1218,1931,7
Dratini,1227,1931,7
Dratini,1249,1931,7
Dratini,1236,1932,7
Dratini,1316,1932,7
Dratini,1304,1935,7
Dragonair,1211,1936,7
Dratini,1295,1937,7
Dratini,1237,1938,7
Dratini,1300,1940,7
Pineco,1014,2114,7
Pineco,1021,2116,7
Pineco,993,2117,7
Pineco,1006,2117,7
Pineco,986,2118,7
Pineco,1011,2118,7
Pineco,977,2119,7
Pineco,1000,2119,7
Pineco,1016,2119,7
Pineco,989,2120,7
Pineco,982,2121,7
Pineco,995,2121,7
Pineco,1004,2121,7
Pineco,1022,2121,7
Pineco,971,2122,7
Pineco,1028,2122,7
Pineco,965,2124,7
Pineco,976,2124,7
Pineco,969,2126,7
Pineco,1025,2126,7
Pineco,1032,2126,7
Pineco,959,2129,7
Forretress,988,2130,7
Pineco,1029,2130,7
Pineco,961,2133,7
Pineco,1034,2133,7
Forretress,982,2134,7
Forretress,994,2134,7
Forretress,988,2135,7
Pineco,1030,2135,7
Forretress,974,2136,7
Forretress,1000,2136,7
Forretress,1008,2136,7
Forretress,1017,2137,7
Forretress,979,2138,7
Koffing,841,2140,7
Pineco,958,2140,7
Forretress,1003,2140,7
Forretress,995,2141,7
Pineco,1035,2141,7
Forretress,975,2142,7
Forretress,1011,2142,7
Forretress,970,2143,7
Forretress,1017,2143,7
Pineco,1031,2145,7
Slugma,850,2146,7
Pineco,961,2146,7
Forretress,999,2146,7
Forretress,994,2147,7
Forretress,1014,2147,7
Koffing,847,2148,7
Forretress,974,2148,7
Forretress,1019,2149,7
Pineco,1035,2149,7
Pineco,957,2151,7
Forretress,971,2151,7
Slugma,853,2152,7
Forretress,991,2152,7
Forretress,976,2153,7
Forretress,997,2153,7
Pineco,1032,2153,7
Forretress,1021,2154,7
Slugma,847,2156,7
Pineco,961,2156,7
Forretress,1015,2156,7
Pineco,1037,2156,7
Pineco,956,2157,7
Forretress,982,2158,7
Forretress,988,2158,7
Forretress,975,2159,7
Pineco,954,2160,7
Pineco,1034,2160,7
Forretress,1019,2161,7
Slugma,813,2162,7
Slugma,840,2162,7
Slugma,851,2162,7
Pineco,962,2163,7
Forretress,983,2163,7
Slugma,829,2164,7
Forretress,990,2164,7
Forretress,1012,2164,7
Pineco,1038,2164,7
Koffing,845,2165,7
Pineco,957,2165,7
Slugma,820,2166,7
Slugma,834,2167,7
Forretress,1007,2167,7
Forretress,1016,2167,7
Pineco,1033,2168,7
Koffing,826,2169,7
Pineco,964,2169,7
Forretress,989,2169,7
Forretress,994,2169,7
Forretress,998,2170,7
Forretress,1009,2172,7
Pineco,1037,2172,7
Slugma,833,2173,7
Pineco,964,2174,7
Forretress,992,2174,7
Pineco,1032,2174,7
Pineco,971,2175,7
Forretress,1004,2175,7
Pineco,978,2179,7
Pineco,1035,2179,7
Pineco,968,2180,7
Pineco,987,2183,7
Pineco,1028,2183,7
Forretress,1023,2186,7
Pineco,974,2187,7
Pineco,981,2187,7
Pineco,991,2188,7
Pineco,1017,2191,7
Pineco,1000,2192,7
Pineco,1009,2192,7
Pineco,1006,2194,7
Pineco,1014,2196,7
Delibird,1266,2197,7
Delibird,1275,2197,7
Pineco,1004,2198,7
Delibird,1241,2199,7
Delibird,1280,2200,7
Delibird,1251,2201,7
Delibird,1262,2201,7
Delibird,1271,2202,7
Delibird,1245,2203,7
Delibird,1277,2204,7
Delibird,1230,2205,7
Delibird,1237,2205,7
Delibird,1266,2205,7
Delibird,1250,2206,7
Delibird,1256,2206,7
Delibird,1260,2208,7
Delibird,1233,2209,7
Delibird,1279,2209,7
Delibird,1286,2211,7
Delibird,1238,2215,7
Delibird,1292,2215,7
Delibird,1261,2216,7
Delibird,1252,2217,7
Delibird,1288,2217,7
Delibird,1258,2219,7
Delibird,1235,2220,7
Delibird,1239,2220,7
Delibird,1247,2220,7
Delibird,1266,2222,7
Delibird,1272,2222,7
Delibird,1285,2223,7
Miltank,684,2224,7
Delibird,1236,2225,7
Delibird,1243,2225,7
Delibird,1281,2225,7
Mareep,622,2227,7
Miltank,692,2228,7
Delibird,1251,2228,7
Mareep,616,2229,7
Delibird,1287,2230,7
Miltank,685,2231,7
Delibird,1279,2231,7
Delibird,1247,2232,7
Delibird,1267,2232,7
Miltank,716,2233,7
Mareep,620,2234,7
Delibird,1257,2234,7
Delibird,1285,2234,7
Misdreavus,800,2235,7
Delibird,1274,2235,7
Misdreavus,785,2236,7
Delibird,1252,2236,7
Delibird,1261,2236,7
Miltank,723,2237,7
Flaaffy,614,2238,7
Miltank,717,2238,7
Delibird,1268,2238,7
Miltank,685,2240,7
Miltank,690,2240,7
Miltank,727,2240,7
Miltank,739,2241,7
Miltank,689,2242,7
Miltank,715,2242,7
Flaaffy,619,2243,7
Miltank,708,2243,7
Miltank,696,2245,7
Miltank,683,2246,7
Miltank,690,2246,7
Miltank,707,2246,7
Miltank,713,2246,7
Miltank,734,2246,7
Miltank,718,2247,7
Miltank,742,2247,7
Mareep,616,2248,7
Miltank,707,2250,7
Mareep,620,2251,7
Miltank,722,2251,7
Miltank,677,2252,7
Miltank,732,2252,7
Miltank,748,2252,7
Granbull,886,2253,7
Miltank,760,2254,7
Smeargle,1020,2254,7
Miltank,740,2255,7
Flaaffy,615,2256,7
Miltank,678,2256,7
Miltank,708,2256,7
Miltank,724,2256,7
Miltank,691,2257,7
Snubbull,886,2257,7
Smeargle,1012,2257,7
Miltank,696,2258,7
Miltank,700,2258,7
Miltank,715,2258,7
Miltank,752,2258,7
Miltank,737,2259,7
Snubbull,891,2259,7
Flaaffy,621,2260,7
Miltank,684,2260,7
Miltank,709,2261,7
Snubbull,888,2261,7
Miltank,693,2262,7
Miltank,742,2262,7
Granbull,884,2262,7
Mareep,613,2263,7
Miltank,680,2263,7
Miltank,697,2263,7
Smeargle,1016,2263,7
Miltank,748,2264,7
Granbull,874,2264,7
Miltank,711,2265,7
Miltank,723,2265,7
Snubbull,878,2265,7
Miltank,685,2266,7
Miltank,693,2266,7
Miltank,706,2266,7
Miltank,735,2266,7
Flaaffy,619,2267,7
Miltank,731,2267,7
Miltank,742,2267,7
Snubbull,871,2267,7
Smeargle,1010,2267,7
Mareep,628,2268,7
Miltank,718,2268,7
Granbull,871,2270,7
Snubbull,878,2270,7
Mareep,639,2271,7
Miltank,725,2271,7
Miltank,735,2271,7
Mareep,624,2272,7
Miltank,745,2272,7
Miltank,749,2272,7
Flaaffy,633,2273,7
Snubbull,873,2274,7
Granbull,877,2274,7
Sentret,670,2275,7
Miltank,727,2275,7
Granbull,892,2276,7
Smeargle,1015,2276,7
Snubbull,886,2277,7
Smeargle,1009,2277,7
Snubbull,889,2278,7
Sentret,676,2280,7
Snubbull,894,2282,7
Smeargle,1016,2283,7
Smeargle,1022,2283,7
Smeargle,1032,2283,7
Granbull,890,2284,7
Smeargle,1041,2285,7
Snubbull,891,2287,7
Smeargle,1029,2288,7
Smeargle,1037,2289,7
Sentret,659,2290,7
Smeargle,1044,2291,7
Smeargle,1050,2291,7
Smeargle,1050,2294,7
Sentret,675,2295,7
Smeargle,1055,2298,7
Wooper,567,2302,7
Wooper,584,2302,7
Wooper,591,2302,7
Furret,684,2302,7
Wooper,560,2303,7
Wooper,597,2303,7
Wooper,575,2304,7
Wooper,567,2305,7
Wooper,552,2306,7
Wooper,582,2306,7
Wooper,589,2306,7
Furret,658,2306,7
Wooper,573,2307,7
Wooper,595,2307,7
Wooper,602,2307,7
Wooper,560,2308,7
Wooper,555,2310,7
Wooper,601,2312,7
Sentret,669,2312,7
Wooper,548,2314,7
Wooper,605,2315,7
Yanma,842,2315,7
Wooper,552,2317,7
Sentret,648,2318,7
Yanma,832,2319,7
Wooper,604,2320,7
Sentret,663,2320,7
Ledyba,819,2320,7
Yanma,849,2320,7
Wooper,546,2321,7
Yanma,841,2321,7
Wooper,610,2322,7
Yanma,827,2323,7
Yanma,835,2323,7
Wooper,550,2324,7
Wooper,606,2326,7
Yanma,840,2327,7
Yanma,864,2327,7
Yanma,819,2328,7
Ledyba,825,2329,7
Yanma,853,2329,7
Yanma,858,2329,7
Yanma,864,2331,7
Furret,647,2333,7
Furret,659,2333,7
Yanma,844,2334,7
Ledyba,826,2335,7
Yanma,860,2335,7
Yanma,851,2336,7
Sentret,638,2338,7
Yanma,866,2338,7
Ledyba,817,2339,7
Yanma,839,2339,7
Yanma,824,2342,7
Furret,662,2343,7
Yanma,846,2343,7
Yanma,859,2343,7
Yanma,830,2346,7
Yanma,837,2346,7
Yanma,812,2347,7
Yanma,819,2347,7
Yanma,868,2347,7
Golbat,1213,2347,7
